db_id,record_id,table_name,column_name,column_type,cryptic_name,cryptic_reason,coded_value
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Start.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Start.Time,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,End.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,End.Time,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Assay.Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.E1,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.B1,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.E2,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.B2,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.E3,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.B3,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.Ery,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.Bro,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_AA,Larvae.Total,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Experiment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Cohort,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Generation,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Assay.Plate,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Position,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Plate.ID,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Larval.ID,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Treatment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Timepoint,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_GR,Weight,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Experiment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Cohort,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Generation,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Assay.Plant,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Sleeve,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Sleeve.ID,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Start.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Larval.ID,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Pupation,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Eclosion,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Eclosion.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Sex,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Adult.Mass,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,P20_LH,Development.Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Cohort,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Selection,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Generation.Sel,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Generation.Sel.num,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Collection.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Sex,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Replicate,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultMass,Adult.Mass,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Selection,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Generation.Sel,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Setup.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Collection.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Adults.Collected,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Adults.Kept,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Adults.Frozen,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Adults.Discarded,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Development.Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence,Collection.Interval,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Selection,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Generation.Sel,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Development.Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Collection.Interval,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Emergence.Mean,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Emergence.CI.lower,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AdultEmergence_PredDailyEmerg,Emergence.CI.upper,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Experiment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Cohort,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Selection,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Generation.Sel,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Assay.Replicate,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Plate.ID,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Start.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Start.Time,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,End.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,End.Time,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Assay.Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.E1,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.B1,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.E2,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.B2,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.E3,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.B3,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.Ery,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.Bro,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_AA,Larvae.Total,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Experiment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Cohort,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Selection,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Generation.Sel,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Generation.Sel.num,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Assay.Plate,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Plate.ID,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Larval.ID,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Position,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Treatment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Time,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Timepoint,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_GR,Weight,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Experiment,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Population,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Cohort,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Selection,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Generation.Sel,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Generation.Sel.num,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Assay.Plant,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Sleeve,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Sleeve.ID,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Larval.ID,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Start.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Pupation,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Eclosion,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Eclosion.Date,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Sex,text,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Adult.Mass,number,False,,False
doi_10.5061_dryad.k3j9kd5mm,doi:10.5061/dryad.k3j9kd5mm,S12_LH,Development.Time,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,Article_citations,Full Article Citations,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Covidence,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Study_ID,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Pub_Year,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Title,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Study_species,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Type_of_study,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Study_location,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Coordinates_given,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Coord_set,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Latitude,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Longitude,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Study_dates_MM/DD/YYYY,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Study_start,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Study_end,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Historical_ dates,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Historical_start,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Historical_end,number,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Methods,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Range_shift,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Distance,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Warming_attribution,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Other_causes,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Other_evidence,text,False,,False
doi_10.5061_dryad.k3j9kd5ng,doi:10.5061/dryad.k3j9kd5ng,review_mosquito_data,Other_notes,text,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,ind,number,True,very_short,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,stimulus,text,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,temp_raw,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,temp,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,condition,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,noise_raw,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,noise,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,call01,number,False,,True
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,env_0_1_fixed,vsig01,number,False,,True
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,ind,number,True,very_short,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,stim,text,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,temp_raw,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,temp,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,condition,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,noise_raw,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,noise,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,lat_call,number,False,,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,call_status,number,False,,True
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,lat_vs,number,True,multiple_short_tokens,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,vs_status,number,False,,True
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,lat_mov,number,True,multiple_short_tokens,False
doi_10.5061_dryad.k98sf7mmj,doi:10.5061/dryad.k98sf7mmj,lat_surv_females_fixed,mov_status,number,False,,True
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,day,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,arena,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,sex,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,individual_ID_in_video,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,arena_type,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,beak_L,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,standard_L,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,Gravid_spot,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,brain_area,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,anal_R,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,caudal_R,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,dorsal_R,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,beak_R,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,total_R,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,anal_Y,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,cadual_Y,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,dorsal_Y,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,beak_Y,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,total_Y,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Matings,No_matings,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,arena_ID,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,day,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,arena,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,person,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,arena_ID_in_video,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,arena_type,text,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,female_arena_ID,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,male_arena_ID,number,False,,False
doi_10.5061_dryad.kh18932mr,doi:10.5061/dryad.kh18932mr,Pairwise,number_matings,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,tip,text,True,very_short,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,clade,text,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,fam,text,True,very_short,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,gen,text,True,very_short,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,vfams,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,adult_mass_g,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,adult_brain_mass_g,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,adult_body_length_mm,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,adult_forearm_length_mm,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,max_longevity_d,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,maturity_d,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,female_maturity_d,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,male_maturity_d,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,age_first_reproduction_d,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,gestation_length_d,number,False,,False
doi_10.5061_dryad.ksn02v7gj,doi:10.5061/dryad.ksn02v7gj,Becker_et_al_2025_ANYAS_data,teat_number_n,text,False,,False
